fecha,producto,categoria,cantidad,precio_unitario,total,cliente_id,region,vendedor
2025-02-17,Auriculares Sony,Periféricos,9,1258.64,11327.76,CLI-35495,Piura,Jerónimo Pino Lerma
2024-09-12,RAM Corsair,Componentes,9,569.91,5129.19,CLI-20658,Cusco,Rolando del Bernal
2024-01-03,Impresora HP,Impresoras,1,1398.22,1398.22,CLI-53257,Lima Sur,César Guerrero Vazquez
2025-11-25,Impresora Epson,Impresoras,9,1285.9,11573.1,CLI-47464,Arequipa,Javi Patiño-Cánovas
2025-04-07,Teclado Logitech,Periféricos,3,133.4,400.2,CLI-93944,Piura,Felicidad Gallego Lasa
2025-08-07,Auriculares Sony,Periféricos,5,613.46,3067.3,CLI-47378,Piura,Toribio de Pinto
2024-01-05,Laptop HP,Laptops,7,2718.12,19026.84,CLI-93587,Trujillo,Pánfilo Segovia Casanovas
2024-11-02,Impresora Epson,Impresoras,9,1471.75,13245.75,CLI-50902,Chiclayo,Ani Marcos Pardo
2025-01-03,SSD Samsung,Almacenamiento,5,651.67,3258.35,CLI-40361,Lima Centro,Toribio de Pinto
2025-07-20,Auriculares Bose,Periféricos,5,306.99,1534.95,CLI-19297,Trujillo,Rolando del Bernal
2025-01-16,Auriculares Bose,Periféricos,3,814.62,2443.86,CLI-16719,Lima Sur,Ani Marcos Pardo
2024-11-08,  Webcam Logitech  ,Periféricos,3,325.38,976.14,CLI-91785,Chiclayo,Ileana Antón-Andrés
2025-07-22,Impresora Epson,Impresoras,1,1715.55,1715.55,CLI-26486,Piura,Jerónimo Pino Lerma
2024-03-23,Monitor LG,Monitores,1,876.65,876.65,CLI-52694,Arequipa,Celia Baños-Arroyo
2025-04-27,Teclado Razer,Periféricos,2,268.95,537.9,CLI-46383,Cusco,Buenaventura de Bonet
2024-03-25,Webcam Logitech,Periféricos,7,435.56,3048.92,CLI-83941,Lima Este,Jacobo del Agudo
2025-11-20,Teclado Razer,Periféricos,8,233.89,1871.12,CLI-80612,Lima Este,Felicidad Gallego Lasa
2025-11-04,Impresora HP,Impresoras,4,1561.1,6244.4,CLI-39474,Lima Este,Ileana Antón-Andrés
2024-07-11,Mouse Logitech,Periféricos,10,112.25,1122.5,CLI-30272,Trujillo,Soraya Núñez Lamas
2024-11-22,Impresora HP,Impresoras,6,1889.68,11338.08,CLI-99887,Lima Centro,Felicidad Gallego Lasa
2025-05-05,Monitor ASUS,Monitores,1,2399.4,2399.4,CLI-61617,CUSCO,Rolando del Bernal
2025-05-11,Auriculares Sony,Periféricos,4,536.3,2145.2,CLI-90025,Piura,Ileana Antón-Andrés
2025-10-27,Laptop Dell,Laptops,10,2616.98,26169.8,CLI-29877,Chiclayo,Ileana Antón-Andrés
2024-11-25,Laptop HP,Laptops,1,2607.72,2607.72,CLI-31994,Cusco,Celia Baños-Arroyo
2024-06-01,  SSD Samsung  ,Almacenamiento,2,479.9,959.8,CLI-11714,Chiclayo,Felicidad Gallego Lasa
2025-09-03,Webcam Logitech,Periféricos,5,288.8,1444.0,CLI-91912,Lima Sur,Celia Baños-Arroyo
2024-10-15,Monitor LG,Monitores,8,1981.13,15849.04,CLI-64262,Trujillo,Albano Llopis Hierro
2024-12-20,Monitor LG,Monitores,10,2097.37,20973.7,CLI-31208,Trujillo,Buenaventura de Bonet
2025-03-04,Laptop Lenovo,Laptops,3,3232.12,9696.36,CLI-85221,Lima Sur,Ani Marcos Pardo
2024-07-07,Teclado Logitech,Periféricos,6,181.11,1086.66,CLI-52951,Lima Centro,Javi Patiño-Cánovas
2025-05-05,Laptop Lenovo,Laptops,10,5051.98,50519.8,CLI-61790,Cusco,César Guerrero Vazquez
2025-09-24,Webcam Logitech,Periféricos,3,279.88,839.64,CLI-89434,Lima Este,Paco Rocamora Nieto
2024-02-29,Impresora HP,Impresoras,1,575.05,575.05,CLI-97688,Lima Norte,Javi Patiño-Cánovas
2025-06-14,Laptop Dell,Laptops,2,4911.91,9823.82,CLI-48493,AREQUIPA,Celia Baños-Arroyo
2024-07-20,Laptop HP,Laptops,9,3715.77,33441.93,CLI-83285,Cusco,Arturo Pinto Caballero
2024-10-03,Monitor Samsung,Monitores,8,2063.72,16509.76,CLI-11249,Piura,Marco Donoso Hierro
2024-09-10,Teclado Logitech,Periféricos,2,471.46,942.92,CLI-36861,Lima Este,
2024-01-31,Auriculares Sony,Periféricos,4,554.52,2218.08,CLI-75360,Cusco,Jacobo del Agudo
2024-10-13,Monitor Samsung,Monitores,8,1287.42,10299.36,CLI-93679,Lima Norte,Casemiro Garrido-Navarro
2025-07-23,SSD Kingston,Almacenamiento,6,262.75,1576.5,CLI-23952,Cusco,Arturo Pinto Caballero
2025-01-28,Impresora Epson,Impresoras,7,1511.56,10580.92,CLI-79239,Chiclayo,Jacobo del Agudo
2024-08-01,Teclado Logitech,Periféricos,10,387.25,3872.5,CLI-98338,Lima Este,Alba Mar Flor Rivas
2025-09-13,SSD Kingston,Almacenamiento,9,435.88,3922.92,CLI-30887,Chiclayo,Soraya Núñez Lamas
2024-03-17,SSD Samsung,Almacenamiento,4,732.27,2929.08,CLI-58021,Trujillo,Albano Llopis Hierro
2025-07-28,Laptop Lenovo,Laptops,3,2865.11,8595.33,CLI-88673,Lima Sur,Arturo Pinto Caballero
2024-03-20,Auriculares Bose,Periféricos,3,618.05,1854.15,CLI-54155,Trujillo,Casemiro Garrido-Navarro
2025-08-11,Laptop HP,Laptops,2,6755.53,13511.06,CLI-60808,Trujillo,Arturo Pinto Caballero
2024-11-22,RAM Corsair,Componentes,1,301.53,301.53,CLI-91730,Arequipa,Arturo Pinto Caballero
2024-09-18,Auriculares Bose,Periféricos,10,937.88,9378.8,CLI-44051,Trujillo,Alba Mar Flor Rivas
2024-02-20,Laptop Lenovo,Laptops,1,3252.54,3252.54,CLI-93872,Lima Este,Felicidad Gallego Lasa
2025-07-16,Impresora Epson,Impresoras,8,402.63,3221.04,CLI-69249,Lima Sur,Casemiro Garrido-Navarro
2025-06-09,SSD Samsung,Almacenamiento,1,708.59,708.59,CLI-27225,Lima Sur,Alba Mar Flor Rivas
2025-04-13,Monitor Samsung,Monitores,1,857.61,857.61,CLI-63378,Chiclayo,Javi Patiño-Cánovas
2025-02-23,RAM Corsair,Componentes,6,214.92,1289.52,CLI-15300,Lima Norte,Felicidad Gallego Lasa
2024-07-15,Mouse Razer,Periféricos,9,157.9,1421.1,CLI-49266,Lima Centro,Ani Marcos Pardo
2024-12-03,Auriculares Sony,Periféricos,7,1423.31,9963.17,CLI-77792,Cusco,Alba Mar Flor Rivas
2024-03-01,Monitor ASUS,Monitores,3,1849.46,5548.38,CLI-94325,Trujillo,Arturo Pinto Caballero
2025-10-11,Mouse Razer,Periféricos,2,165.0,330.0,CLI-12318,Trujillo,Celia Baños-Arroyo
2024-10-18,RAM Corsair,Componentes,4,420.25,1681.0,CLI-28817,Lima Este,Rolando del Bernal
2025-05-13,Laptop Dell,Laptops,8,7941.54,63532.32,CLI-59792,Arequipa,Felicidad Gallego Lasa
2024-10-16,RAM Corsair,Componentes,3,471.72,1415.16,CLI-53832,Chiclayo,Paco Rocamora Nieto
2025-03-01,Impresora Epson,Impresoras,10,1467.07,14670.7,CLI-96470,Trujillo,Ileana Antón-Andrés
2025-10-23,SSD Kingston,Almacenamiento,6,581.41,3488.46,CLI-17128,Arequipa,Toribio de Pinto
2025-06-18,RAM Corsair,Componentes,1,167.92,167.92,CLI-78296,Lima Este,Albano Llopis Hierro
2024-10-29,SSD Kingston,Almacenamiento,7,277.85,1944.95,CLI-42592,Lima Centro,Ani Marcos Pardo
2024-07-05,Auriculares Sony,Periféricos,4,910.01,3640.04,CLI-70299,Arequipa,Paco Rocamora Nieto
2025-02-10,Impresora Epson,Impresoras,4,649.58,2598.32,CLI-61728,Lima Centro,Alba Mar Flor Rivas
2025-01-28,Auriculares Sony,Periféricos,1,753.32,753.32,CLI-37295,Arequipa,Felicidad Gallego Lasa
2024-08-27,Teclado Logitech,Periféricos,8,194.25,1554.0,CLI-99148,Lima Centro,Casemiro Garrido-Navarro
2025-09-13,Laptop HP,Laptops,2,3930.38,7860.76,CLI-63849,Arequipa,Rolando del Bernal
2025-05-24,RAM Corsair,Componentes,6,567.35,3404.1,,Lima Este,Felicidad Gallego Lasa
2025-03-22,Laptop Dell,Laptops,10,7878.2,78782.0,CLI-48684,Lima Sur,Marco Donoso Hierro
2025-10-31,Auriculares Sony,Periféricos,3,280.21,840.63,CLI-86653,Piura,César Guerrero Vazquez
2025-06-26,Laptop Dell,Laptops,2,6306.78,12613.56,CLI-12570,Arequipa,Arturo Pinto Caballero
2024-06-15,Teclado Logitech,Periféricos,4,114.34,457.36,CLI-15665,Chiclayo,Buenaventura de Bonet
2024-01-02,Teclado Razer,Periféricos,5,116.41,582.05,CLI-86008,Cusco,Albano Llopis Hierro
2025-09-16,Laptop Dell,Laptops,9,7576.95,68192.55,CLI-62976,Chiclayo,Soraya Núñez Lamas
2025-12-03,Impresora HP,Impresoras,7,997.66,6983.62,CLI-78343,Arequipa,Alba Mar Flor Rivas
2025-05-25,Monitor ASUS,Monitores,6,1114.61,6687.66,CLI-70868,Piura,Celia Baños-Arroyo
2024-06-22,Impresora HP,Impresoras,6,1148.1,6888.6,CLI-58000,Cusco,Soraya Núñez Lamas
2025-07-26,Mouse Razer,Periféricos,3,195.33,585.99,CLI-74783,Piura,Pánfilo Segovia Casanovas
2025-05-08,Laptop HP,Laptops,2,5816.52,11633.04,CLI-29192,Trujillo,Alba Mar Flor Rivas
2024-07-19,SSD Samsung,Almacenamiento,8,387.28,3098.24,CLI-46610,Lima Centro,Jacobo del Agudo
2025-10-20,Monitor ASUS,Monitores,2,1521.42,3042.84,CLI-17604,Trujillo,Jacobo del Agudo
2025-04-05,Teclado Logitech,Periféricos,9,416.81,3751.29,CLI-45993,Chiclayo,Toribio de Pinto
2024-09-13,Laptop Lenovo,Laptops,-5,3498.95,17494.75,CLI-12851,Lima Este,Pánfilo Segovia Casanovas
2025-09-27,SSD Kingston,Almacenamiento,8,469.64,3757.12,CLI-38889,Lima Sur,Jacobo del Agudo
2025-06-11,Mouse Logitech,Periféricos,1,122.47,122.47,CLI-42162,Chiclayo,Celia Baños-Arroyo
2025-09-03,Teclado Logitech,Periféricos,7,158.62,1110.34,CLI-40020,Lima Sur,Javi Patiño-Cánovas
2025-03-02,Auriculares Sony,Periféricos,6,465.31,2791.86,CLI-71205,Lima Este,Soraya Núñez Lamas
2025-07-15,RAM Corsair,Componentes,8,442.58,3540.64,CLI-38533,Lima Norte,Rolando del Bernal
2025-09-15,Auriculares Sony,Periféricos,9,662.85,5965.65,CLI-28724,Piura,Rolando del Bernal
2024-02-13,Auriculares Bose,Periféricos,5,1400.92,7004.6,CLI-92502,Cusco,Constanza del Barba
2025-05-31,Laptop Lenovo,Laptops,6,6217.23,37303.38,CLI-82643,Piura,Casemiro Garrido-Navarro
2024-07-06,Laptop HP,Laptops,4,6418.49,25673.96,CLI-76878,Trujillo,Felicidad Gallego Lasa
2024-12-21,Monitor Samsung,Monitores,5,1937.88,9689.4,CLI-98657,Arequipa,Alba Mar Flor Rivas
2025-03-31,Impresora HP,Impresoras,4,1053.18,4212.72,CLI-71271,Cusco,César Guerrero Vazquez
2024-05-13,Laptop HP,Laptops,8,4222.84,33782.72,CLI-51529,Cusco,Ileana Antón-Andrés
2024-08-16,  Monitor Samsung  ,Monitores,6,2411.04,14466.24,CLI-56275,Trujillo,César Guerrero Vazquez
2024-05-16,Laptop Dell,Laptops,8,7619.61,60956.88,CLI-88008,Chiclayo,César Guerrero Vazquez
2025-11-14,Impresora Epson,Impresoras,9,1042.27,9380.43,CLI-89401,Cusco,César Guerrero Vazquez
2024-10-16,Laptop Lenovo,Laptops,6,5551.45,33308.7,CLI-89714,Lima Norte,Ileana Antón-Andrés
2025-03-03,RAM Corsair,Componentes,2,480.29,960.58,CLI-67459,Lima Centro,Jerónimo Pino Lerma
2025-02-06,SSD Kingston,Almacenamiento,1,694.19,694.19,CLI-34393,Cusco,Felicidad Gallego Lasa
2024-11-04,Teclado Logitech,Periféricos,2,242.45,484.9,CLI-63209,Lima Centro,Arturo Pinto Caballero
2024-02-17,Monitor ASUS,Monitores,1,1463.59,1463.59,CLI-59058,Lima Sur,César Guerrero Vazquez
2025-09-23,Webcam Logitech,Periféricos,10,495.71,4957.1,CLI-73105,Cusco,Constanza del Barba
2024-07-09,Laptop HP,Laptops,6,3961.15,23766.9,CLI-53738,Lima Centro,Celia Baños-Arroyo
2025-02-08,Impresora Epson,Impresoras,3,1575.11,4725.33,CLI-18807,Arequipa,Toribio de Pinto
2024-09-12,Laptop Lenovo,Laptops,10,6538.44,65384.4,CLI-27169,Lima Este,Jacobo del Agudo
2024-10-02,RAM Corsair,Componentes,2,164.48,328.96,CLI-72107,Lima Este,Alba Mar Flor Rivas
2025-10-05,Auriculares Sony,Periféricos,8,675.09,5400.72,CLI-28361,Lima Sur,Jacobo del Agudo
2024-05-26,Teclado Razer,Periféricos,1,422.76,422.76,CLI-36584,Arequipa,Felicidad Gallego Lasa
2024-09-01,Laptop Dell,Laptops,6,4753.42,28520.52,CLI-42934,Lima Este,
2025-11-16,SSD Kingston,Almacenamiento,3,665.08,1995.24,CLI-20304,Lima Norte,Arturo Pinto Caballero
2025-08-20,Webcam Logitech,Periféricos,4,496.89,1987.56,CLI-18739,Lima Sur,Felicidad Gallego Lasa
2024-08-11,Webcam Logitech,Periféricos,8,542.2,4337.6,CLI-95452,Lima Sur,Jerónimo Pino Lerma
2025-02-01,Impresora Epson,Impresoras,8,1255.26,10042.08,CLI-37425,Trujillo,Albano Llopis Hierro
2024-08-14,Auriculares Sony,Periféricos,5,1398.68,6993.4,CLI-57398,Lima Este,César Guerrero Vazquez
2024-04-08,Impresora Epson,Impresoras,2,755.75,1511.5,CLI-22467,Lima Centro,Ani Marcos Pardo
2024-05-15,Mouse Razer,Periféricos,8,50.89,407.12,CLI-85676,Piura,Paco Rocamora Nieto
2024-06-27,Mouse Logitech,Periféricos,2,108.99,217.98,CLI-95365,Lima Norte,Pánfilo Segovia Casanovas
2024-01-11,Mouse Logitech,Periféricos,1,162.39,162.39,CLI-63971,Arequipa,Javi Patiño-Cánovas
2024-08-21,Monitor Samsung,Monitores,9,2221.39,19992.51,CLI-60408,Lima Centro,Jerónimo Pino Lerma
2024-10-26,Mouse Logitech,Periféricos,4,152.26,609.04,CLI-24502,Lima Este,
2025-04-02,Mouse Razer,Periféricos,6,276.16,1656.96,CLI-40658,Arequipa,Marco Donoso Hierro
2025-04-24,Laptop HP,Laptops,8,7068.6,56548.8,CLI-12954,Piura,Marco Donoso Hierro
2025-07-09,Mouse Logitech,Periféricos,6,216.61,1299.66,CLI-77899,Arequipa,Pánfilo Segovia Casanovas
2025-03-04,Impresora Epson,Impresoras,5,486.68,2433.4,CLI-27322,Lima Centro,Toribio de Pinto
2025-02-18,RAM Corsair,Componentes,7,458.67,3210.69,CLI-26990,Lima Sur,Marco Donoso Hierro
2025-10-06,Laptop Dell,Laptops,7,6666.48,46665.36,CLI-73556,Lima Centro,Pánfilo Segovia Casanovas
2024-01-20,Monitor ASUS,Monitores,8,1804.07,14432.56,CLI-47188,Arequipa,Arturo Pinto Caballero
2024-07-07,Auriculares Bose,Periféricos,2,1125.81,2251.62,CLI-87168,Lima Norte,Celia Baños-Arroyo
2024-05-25,SSD Kingston,Almacenamiento,8,378.28,3026.24,CLI-28840,Lima Sur,Albano Llopis Hierro
2024-09-18,Impresora Epson,Impresoras,4,423.81,1695.24,CLI-37341,Arequipa,Soraya Núñez Lamas
2024-05-01,Teclado Logitech,Periféricos,8,141.13,1129.04,CLI-99508,Chiclayo,Arturo Pinto Caballero
2024-01-12,Monitor ASUS,Monitores,6,1555.42,9332.52,CLI-55332,Arequipa,Jacobo del Agudo
2024-09-03,Teclado Razer,Periféricos,8,493.38,3947.04,CLI-54251,Lima Este,Arturo Pinto Caballero
2024-09-23,SSD Kingston,Almacenamiento,3,786.58,2359.74,CLI-78363,Cusco,Felicidad Gallego Lasa
2025-10-18,Impresora HP,Impresoras,4,665.39,2661.56,CLI-53579,Lima Este,Pánfilo Segovia Casanovas
2025-06-29,Laptop HP,Laptops,3,7764.14,23292.42,CLI-33848,Piura,Toribio de Pinto
2024-06-11,Mouse Logitech,Periféricos,7,209.92,1469.44,CLI-10960,Lima Este,Casemiro Garrido-Navarro
2025-10-03,Impresora HP,Impresoras,5,1187.44,5937.2,CLI-24507,Lima Este,Javi Patiño-Cánovas
2024-01-26,Laptop HP,Laptops,6,5403.22,32419.32,CLI-74763,Piura,Pánfilo Segovia Casanovas
2025-04-24,Monitor LG,Monitores,3,1110.12,3330.36,CLI-20814,Lima Centro,Buenaventura de Bonet
2024-01-03,Laptop Dell,Laptops,5,2567.16,12835.8,CLI-29700,Lima Este,Arturo Pinto Caballero
2024-02-08,Monitor LG,Monitores,1,1119.16,1119.16,CLI-98853,Chiclayo,Javi Patiño-Cánovas
2024-03-08,Teclado Logitech,Periféricos,9,220.68,1986.12,CLI-37550,Trujillo,Buenaventura de Bonet
2024-10-30,Laptop Dell,Laptops,3,3033.37,9100.11,CLI-96941,Cusco,Casemiro Garrido-Navarro
2025-08-21,Impresora Epson,Impresoras,4,1044.67,4178.68,CLI-64460,Arequipa,Paco Rocamora Nieto
2024-10-14,  SSD Samsung  ,Almacenamiento,6,504.65,3027.9,CLI-91633,Arequipa,Constanza del Barba
2024-02-17,Laptop Lenovo,Laptops,10,5673.51,56735.1,CLI-81041,Trujillo,César Guerrero Vazquez
2025-02-02,Teclado Razer,Periféricos,5,217.5,1087.5,CLI-51313,Trujillo,Casemiro Garrido-Navarro
2024-12-20,Monitor ASUS,Monitores,10,1462.79,14627.9,CLI-75185,Lima Este,Javi Patiño-Cánovas
2025-10-31,Auriculares Sony,Periféricos,10,605.1,6051.0,CLI-30468,Chiclayo,Paco Rocamora Nieto
2025-10-17,Laptop Lenovo,Laptops,9,6060.27,54542.43,CLI-78858,Cusco,César Guerrero Vazquez
2024-03-15,Webcam Logitech,Periféricos,7,330.02,2310.14,CLI-41963,Arequipa,Jacobo del Agudo
2025-01-23,Impresora HP,Impresoras,1,1365.15,1365.15,CLI-22766,Trujillo,Arturo Pinto Caballero
2024-05-05,Monitor Samsung,Monitores,7,1668.1,11676.7,CLI-48709,Piura,Toribio de Pinto
2024-08-11,  Laptop HP  ,Laptops,6,6225.49,37352.94,CLI-43967,Lima Sur,Ileana Antón-Andrés
2024-04-06,Mouse Logitech,Periféricos,1,285.9,285.9,CLI-66180,Trujillo,Arturo Pinto Caballero
2025-07-20,RAM Corsair,Componentes,7,309.01,2163.07,CLI-33789,Cusco,Javi Patiño-Cánovas
2025-05-09,  Mouse Logitech  ,Periféricos,10,272.81,2728.1,CLI-70034,Trujillo,Casemiro Garrido-Navarro
2024-04-15,Auriculares Bose,Periféricos,2,460.4,920.8,CLI-42541,Arequipa,Ani Marcos Pardo
2025-05-31,SSD Samsung,Almacenamiento,3,692.92,2078.76,CLI-38333,Lima Este,Soraya Núñez Lamas
2025-10-24,Auriculares Sony,Periféricos,7,1299.55,9096.85,CLI-24233,Trujillo,Marco Donoso Hierro
2025-07-30,Monitor LG,Monitores,3,1998.42,5995.26,CLI-38004,Lima Norte,Constanza del Barba
2025-06-03,Mouse Razer,Periféricos,8,150.28,1202.24,CLI-54845,Cusco,Toribio de Pinto
2024-08-27,SSD Samsung,Almacenamiento,6,602.0,3612.0,CLI-66720,Lima Sur,Jacobo del Agudo
2025-05-05,Mouse Logitech,Periféricos,10,278.84,2788.4,CLI-99574,Lima Este,Casemiro Garrido-Navarro
2024-03-15,Mouse Razer,Periféricos,5,74.41,372.05,CLI-60055,Piura,Jerónimo Pino Lerma
2024-08-13,Webcam Logitech,Periféricos,10,479.39,4793.9,CLI-36829,Chiclayo,Jerónimo Pino Lerma
2025-08-19,Monitor LG,Monitores,6,1942.82,11656.92,CLI-90626,Lima Sur,Soraya Núñez Lamas
2024-04-17,Teclado Razer,Periféricos,8,482.28,3858.24,CLI-54412,Lima Centro,Constanza del Barba
2024-10-29,Laptop Dell,Laptops,9,7639.07,68751.63,CLI-21015,Lima Sur,Celia Baños-Arroyo
2024-11-15,Impresora HP,Impresoras,7,1116.29,7814.03,CLI-44593,Arequipa,Toribio de Pinto
2025-08-03,Impresora HP,Impresoras,7,1734.0,12138.0,CLI-69034,Lima Este,Alba Mar Flor Rivas
2025-01-16,Laptop HP,Laptops,8,2848.21,22785.68,CLI-21358,Lima Sur,Celia Baños-Arroyo
2024-08-11,Mouse Logitech,Periféricos,5,259.28,1296.4,CLI-96922,Chiclayo,Alba Mar Flor Rivas
2025-02-19,Webcam Logitech,Periféricos,10,374.15,3741.5,CLI-97721,Lima Sur,Felicidad Gallego Lasa
2024-07-24,SSD Kingston,Almacenamiento,1,628.1,628.1,CLI-54935,Lima Este,Jerónimo Pino Lerma
2024-05-09,Impresora Epson,Impresoras,8,829.01,6632.08,CLI-12746,Trujillo,Arturo Pinto Caballero
2024-04-01,Laptop Lenovo,Laptops,10,2855.23,28552.3,CLI-86783,Arequipa,Constanza del Barba
2024-06-10,Impresora Epson,Impresoras,6,1450.62,8703.72,CLI-25910,Lima Sur,Javi Patiño-Cánovas
2024-07-20,Mouse Razer,Periféricos,3,147.62,442.86,CLI-50829,Lima Centro,Alba Mar Flor Rivas
2024-09-20,SSD Kingston,Almacenamiento,5,217.07,1085.35,CLI-56907,Lima Sur,Jacobo del Agudo
2025-03-08,Monitor ASUS,Monitores,9,1955.49,17599.41,CLI-75726,Lima Este,Toribio de Pinto
2025-02-04,Laptop HP,Laptops,9,3133.99,28205.91,CLI-40919,Trujillo,Toribio de Pinto
2024-08-30,Mouse Logitech,Periféricos,4,277.17,1108.68,CLI-82950,Lima Sur,Buenaventura de Bonet
2025-08-08,Laptop HP,Laptops,5,6052.91,30264.55,CLI-86335,Lima Centro,Arturo Pinto Caballero
2024-02-09,Webcam Logitech,Periféricos,1,525.36,525.36,CLI-25796,Lima Centro,Marco Donoso Hierro
2025-04-29,Auriculares Bose,Periféricos,5,1067.78,5338.9,CLI-84651,Piura,Jacobo del Agudo
2025-06-12,Webcam Logitech,Periféricos,4,195.1,780.4,CLI-53902,Lima Norte,Felicidad Gallego Lasa
2024-12-31,Laptop Lenovo,Laptops,1,5544.84,5544.84,CLI-67337,Piura,Buenaventura de Bonet
2025-11-29,Mouse Logitech,Periféricos,-3,234.33,702.99,CLI-57059,Piura,Constanza del Barba
2024-04-07,Laptop HP,Laptops,4,4272.08,17088.32,CLI-97916,Lima Norte,Celia Baños-Arroyo
2024-11-02,Mouse Logitech,Periféricos,3,236.4,709.2,CLI-79237,Lima Centro,Casemiro Garrido-Navarro
2025-06-24,Auriculares Bose,Periféricos,10,1303.09,13030.9,CLI-46687,Chiclayo,Felicidad Gallego Lasa
2025-02-19,RAM Corsair,Componentes,7,576.6,4036.2,CLI-96878,Lima Sur,Marco Donoso Hierro
2025-04-13,SSD Samsung,Almacenamiento,5,779.62,3898.1,CLI-77946,Arequipa,Ileana Antón-Andrés
2025-11-12,Monitor ASUS,Monitores,2,1052.65,2105.3,CLI-46925,Cusco,Buenaventura de Bonet
2024-08-22,Auriculares Bose,Periféricos,10,1363.49,13634.9,CLI-36770,Piura,Buenaventura de Bonet
2024-09-23,Webcam Logitech,Periféricos,3,358.73,1076.19,CLI-39596,Trujillo,Alba Mar Flor Rivas
2024-05-10,Webcam Logitech,Periféricos,5,470.41,2352.05,CLI-37491,Cusco,Ileana Antón-Andrés
2024-12-19,Monitor Samsung,Monitores,4,2238.38,8953.52,CLI-77930,Chiclayo,Javi Patiño-Cánovas
2025-04-13,Laptop Dell,Laptops,6,5081.1,30486.6,CLI-66682,Lima Centro,Constanza del Barba
2024-12-24,Impresora HP,Impresoras,5,1195.99,5979.95,CLI-58985,Arequipa,Felicidad Gallego Lasa
2024-10-24,RAM Corsair,Componentes,1,482.31,482.31,CLI-16910,Cusco,Arturo Pinto Caballero
2024-04-01,SSD Samsung,Almacenamiento,2,360.15,720.3,CLI-85149,Arequipa,Felicidad Gallego Lasa
2025-10-04,Teclado Razer,Periféricos,9,448.07,4032.63,CLI-92592,Trujillo,Celia Baños-Arroyo
2025-08-25,Laptop Dell,Laptops,2,4890.46,9780.92,CLI-65406,Chiclayo,Pánfilo Segovia Casanovas
2024-01-18,Impresora Epson,Impresoras,7,1127.23,7890.61,CLI-67601,Chiclayo,Constanza del Barba
2025-10-22,Auriculares Sony,Periféricos,4,1153.31,4613.24,CLI-50227,Piura,Pánfilo Segovia Casanovas
2024-02-07,Teclado Logitech,Periféricos,10,183.69,1836.9,CLI-39747,Cusco,Ileana Antón-Andrés
2025-11-20,Teclado Logitech,Periféricos,3,251.23,753.69,CLI-12830,Lima Este,Marco Donoso Hierro
2025-10-31,Webcam Logitech,Periféricos,2,434.57,869.14,CLI-67459,Arequipa,Alba Mar Flor Rivas
2024-08-15,Teclado Logitech,Periféricos,7,314.02,2198.14,CLI-68906,Chiclayo,Albano Llopis Hierro
2024-08-29,Teclado Logitech,Periféricos,8,131.82,1054.56,CLI-19539,Chiclayo,Rolando del Bernal
2025-07-01,Auriculares Sony,Periféricos,9,1344.4,12099.6,CLI-12797,Piura,Soraya Núñez Lamas
2025-01-10,Webcam Logitech,Periféricos,2,460.62,921.24,CLI-15152,Arequipa,Rolando del Bernal
2024-10-25,Auriculares Sony,Periféricos,5,624.55,3122.75,CLI-51617,Cusco,Celia Baños-Arroyo
2025-09-28,Teclado Razer,Periféricos,7,399.68,2797.76,CLI-37493,Cusco,Paco Rocamora Nieto
2025-11-30,Impresora Epson,Impresoras,2,734.17,1468.34,CLI-91135,Lima Centro,Alba Mar Flor Rivas
2024-12-19,Monitor ASUS,Monitores,4,2263.76,9055.04,CLI-47246,Lima Centro,César Guerrero Vazquez
2025-11-14,Laptop Dell,Laptops,4,5206.47,20825.88,CLI-84807,Chiclayo,Jacobo del Agudo
2024-04-16,  Laptop HP  ,Laptops,5,6034.71,30173.55,CLI-68455,Lima Este,Javi Patiño-Cánovas
2025-06-13,Laptop Dell,Laptops,2,3459.38,6918.76,CLI-36330,Trujillo,Toribio de Pinto
2024-08-12,Teclado Logitech,Periféricos,8,351.92,2815.36,CLI-55485,Lima Norte,Ileana Antón-Andrés
2025-03-11,Monitor ASUS,Monitores,10,1020.73,10207.3,CLI-99142,Lima Centro,Constanza del Barba
2025-01-14,Monitor LG,Monitores,1,915.48,915.48,CLI-37411,Piura,Albano Llopis Hierro
2023-12-22,Mouse Razer,Periféricos,6,270.85,1625.1,CLI-45012,Lima Norte,Marco Donoso Hierro
2025-01-19,Auriculares Sony,Periféricos,1,1401.2,1401.2,CLI-71931,Arequipa,Constanza del Barba
2024-08-31,Laptop Lenovo,Laptops,2,7900.83,15801.66,CLI-89165,LIMA CENTRO,Marco Donoso Hierro
2024-10-17,Monitor LG,Monitores,4,2284.21,9136.84,CLI-63934,CUSCO,Soraya Núñez Lamas
2024-03-15,Teclado Razer,Periféricos,9,436.07,3924.63,CLI-66707,Chiclayo,Casemiro Garrido-Navarro
2024-08-11,Laptop Lenovo,Laptops,4,5518.49,22073.96,CLI-12526,Lima Este,Casemiro Garrido-Navarro
2024-10-13,Impresora Epson,Impresoras,4,1728.95,6915.8,CLI-66847,Piura,Paco Rocamora Nieto
